title,description,url,date,domain,text
Israelis protesting pending deportation of African migrants,Israelis protesting pending deportation of African migrants,https://www.taiwannews.com.tw/en/news/3354290,2018-01-30 23:53:00,www.taiwannews.com.tw,Israelis protesting pending deportation of African migrants Israelis protesting pending deportation of African migrants
France-Uruguay pits speed vs. defense in World Cup quarters,France-Uruguay pits speed vs. defense in World Cup quarters,https://www.taiwannews.com.tw/en/news/3474228,2018-07-04 20:18:00,www.taiwannews.com.tw,France-Uruguay pits speed vs. defense in World Cup quarters France-Uruguay pits speed vs. defense in World Cup quarters
Froome calls on skeptical fans to let him ride Tour in peace,Froome calls on skeptical fans to let him ride Tour in peace,https://www.taiwannews.com.tw/en/news/3474384,2018-07-05 13:00:00,www.taiwannews.com.tw,Froome calls on skeptical fans to let him ride Tour in peace Froome calls on skeptical fans to let him ride Tour in peace
Photo of the Day: The Rock uses 'polite hand' with Taiwanese actress,"The Rock gives Taiwanese singer Jay Chou face with 'polite hand' around his wife.Taiwanese fans give Dwayne ""The Rock"" Johnson a hand for placing his ""polite hand"" around Jay Chou's wife, Hannah Quinlivan.",https://www.taiwannews.com.tw/en/news/3473949,2018-07-04 15:27:00,www.taiwannews.com.tw,"Photo of the Day: The Rock uses 'polite hand' with Taiwanese actress The Rock gives Taiwanese singer Jay Chou face with 'polite hand' around his wife.Taiwanese fans give Dwayne ""The Rock"" Johnson a hand for placing his ""polite hand"" around Jay Chou's wife, Hannah Quinlivan."
Immobile sent off as Torino beats Lazio 3-1 in Serie A,Immobile sent off as Torino beats Lazio 3-1 in Serie A,https://www.taiwannews.com.tw/en/news/3318234,2017-12-12 00:00:00,www.taiwannews.com.tw,Immobile sent off as Torino beats Lazio 3-1 in Serie A Immobile sent off as Torino beats Lazio 3-1 in Serie A
The Latest: Legal bid for Simpson autograph profits rejected,The Latest: Legal bid for Simpson autograph profits rejected,https://www.taiwannews.com.tw/en/news/3354371,2018-01-31 01:36:00,www.taiwannews.com.tw,The Latest: Legal bid for Simpson autograph profits rejected The Latest: Legal bid for Simpson autograph profits rejected
Polish Senate backs controversial Holocaust speech law,Polish Senate backs controversial Holocaust speech law,https://www.taiwannews.com.tw/en/news/3355198,2018-02-03 00:00:00,www.taiwannews.com.tw,Polish Senate backs controversial Holocaust speech law Polish Senate backs controversial Holocaust speech law
Toshiba Forms Strategic Relationship with Ubimax to Further Expand Acceptance of Wearables with Large Enterprises,Toshiba Forms Strategic Relationship with Ubimax to Further Expand Acceptance of Wearables with Large Enterprises,https://www.taiwannews.com.tw/en/news/3444433,2018-05-31 00:31:00,www.taiwannews.com.tw,Toshiba Forms Strategic Relationship with Ubimax to Further Expand Acceptance of Wearables with Large Enterprises Toshiba Forms Strategic Relationship with Ubimax to Further Expand Acceptance of Wearables with Large Enterprises
Man sentenced to 30 years for drive-by killing of toddler,Man sentenced to 30 years for drive-by killing of toddler,https://www.taiwannews.com.tw/en/news/3413278,2018-04-24 21:45:00,www.taiwannews.com.tw,Man sentenced to 30 years for drive-by killing of toddler Man sentenced to 30 years for drive-by killing of toddler
Lawyers wrap up case blaming pork giant for ghastly smells,Lawyers wrap up case blaming pork giant for ghastly smells,https://www.taiwannews.com.tw/en/news/3413389,2018-04-25 01:16:00,www.taiwannews.com.tw,Lawyers wrap up case blaming pork giant for ghastly smells Lawyers wrap up case blaming pork giant for ghastly smells
"US businesses increase inventories 0.4 percent in December, biggest sales gain since 2011","US businesses increase inventories 0.4 percent in December, biggest sales gain since 2011",http://www.taiwannews.com.tw/en/news/3095845,2017-02-15 23:01:00,www.taiwannews.com.tw,"US businesses increase inventories 0.4 percent in December, biggest sales gain since 2011 US businesses increase inventories 0.4 percent in December, biggest sales gain since 2011"
Pompeo meets with ousted Tillerson at State Department,Pompeo meets with ousted Tillerson at State Department,https://www.taiwannews.com.tw/en/news/3385748,2018-03-20 02:24:00,www.taiwannews.com.tw,Pompeo meets with ousted Tillerson at State Department Pompeo meets with ousted Tillerson at State Department
Griffin's departure leaves Clippers in free-agent hunt,Griffin's departure leaves Clippers in free-agent hunt,https://www.taiwannews.com.tw/en/news/3354743,2018-02-03 00:00:00,www.taiwannews.com.tw,Griffin's departure leaves Clippers in free-agent hunt Griffin's departure leaves Clippers in free-agent hunt
London fire commissioner says the blaze is out at the high-rise apartment building; fingertip search underway,London fire commissioner says the blaze is out at the high-rise apartment building; fingertip search underway,http://www.taiwannews.com.tw/en/news/3188528,2017-06-15 15:37:00,www.taiwannews.com.tw,London fire commissioner says the blaze is out at the high-rise apartment building; fingertip search underway London fire commissioner says the blaze is out at the high-rise apartment building; fingertip search underway
Israel retaliates against rocket fire with Gaza airstrike,Israel retaliates against rocket fire with Gaza airstrike,https://www.taiwannews.com.tw/en/news/3318181,2017-12-12 03:08:00,www.taiwannews.com.tw,Israel retaliates against rocket fire with Gaza airstrike Israel retaliates against rocket fire with Gaza airstrike
UK Supreme Court rules against royal wedding protesters,UK Supreme Court rules against royal wedding protesters,http://www.taiwannews.com.tw/en/news/3095720,2017-02-15 19:55:00,www.taiwannews.com.tw,UK Supreme Court rules against royal wedding protesters UK Supreme Court rules against royal wedding protesters
"Start the clock for Trump, GOP in last push on taxes, budget","Start the clock for Trump, GOP in last push on taxes, budget",https://www.taiwannews.com.tw/en/news/3317858,2017-12-11 17:02:00,www.taiwannews.com.tw,"Start the clock for Trump, GOP in last push on taxes, budget Start the clock for Trump, GOP in last push on taxes, budget"
New Zealand beats West Indies by 240 runs in 2nd test,New Zealand beats West Indies by 240 runs in 2nd test,https://www.taiwannews.com.tw/en/news/3318354,2017-12-12 11:11:00,www.taiwannews.com.tw,New Zealand beats West Indies by 240 runs in 2nd test New Zealand beats West Indies by 240 runs in 2nd test
Tomato Sauces from The Jersey Tomato Co.™ Launch at All Harris Teeter Neighborhood Food & Pharmacy Stores,Tomato Sauces from The Jersey Tomato Co.™ Launch at All Harris Teeter Neighborhood Food & Pharmacy Stores,https://www.taiwannews.com.tw/en/news/3413694,2018-04-24 21:02:00,www.taiwannews.com.tw,Tomato Sauces from The Jersey Tomato Co.™ Launch at All Harris Teeter Neighborhood Food & Pharmacy Stores Tomato Sauces from The Jersey Tomato Co.™ Launch at All Harris Teeter Neighborhood Food & Pharmacy Stores
Immigrant lockup to open on site of destroyed Texas prison,Immigrant lockup to open on site of destroyed Texas prison,https://www.taiwannews.com.tw/en/news/3474275,2018-07-04 21:23:00,www.taiwannews.com.tw,Immigrant lockup to open on site of destroyed Texas prison Immigrant lockup to open on site of destroyed Texas prison
Hawaii worker who sent false alert had problems but kept job,Hawaii worker who sent false alert had problems but kept job,https://www.taiwannews.com.tw/en/news/3354725,2018-01-31 16:01:00,www.taiwannews.com.tw,Hawaii worker who sent false alert had problems but kept job Hawaii worker who sent false alert had problems but kept job
Tyler Technologies Receives Louise Allen Award for Community Service Contributions,Tyler Technologies Receives Louise Allen Award for Community Service Contributions,https://www.taiwannews.com.tw/en/news/3413689,2018-04-24 21:17:00,www.taiwannews.com.tw,Tyler Technologies Receives Louise Allen Award for Community Service Contributions Tyler Technologies Receives Louise Allen Award for Community Service Contributions
Ex-soldiers convicted of killing Chilean singer Victor Jara,Ex-soldiers convicted of killing Chilean singer Victor Jara,https://www.taiwannews.com.tw/en/news/3474337,2018-07-04 00:00:00,www.taiwannews.com.tw,Ex-soldiers convicted of killing Chilean singer Victor Jara Ex-soldiers convicted of killing Chilean singer Victor Jara
Matthews™ Closes Another Shopping Center for Top 10 REIT,Matthews™ Closes Another Shopping Center for Top 10 REIT,https://www.taiwannews.com.tw/en/news/3413740,2018-04-25 05:51:00,www.taiwannews.com.tw,Matthews™ Closes Another Shopping Center for Top 10 REIT Matthews™ Closes Another Shopping Center for Top 10 REIT
Australian Women's Open: Top players not worried about No 1,Australian Women's Open: Top players not worried about No 1,http://www.taiwannews.com.tw/en/news/3095384,2017-02-15 13:18:00,www.taiwannews.com.tw,Australian Women's Open: Top players not worried about No 1 Australian Women's Open: Top players not worried about No 1
NOAA launching investigation into minke whale deaths,NOAA launching investigation into minke whale deaths,https://www.taiwannews.com.tw/en/news/3354845,2018-01-31 23:53:00,www.taiwannews.com.tw,NOAA launching investigation into minke whale deaths NOAA launching investigation into minke whale deaths
Palestinian mayor in West Bank brushes off his violent past,Palestinian mayor in West Bank brushes off his violent past,http://www.taiwannews.com.tw/en/news/3188467,2017-06-15 14:05:00,www.taiwannews.com.tw,Palestinian mayor in West Bank brushes off his violent past Palestinian mayor in West Bank brushes off his violent past
Authorities hunting clues ask Austin bomber to talk to them,Authorities hunting clues ask Austin bomber to talk to them,https://www.taiwannews.com.tw/en/news/3386088,2018-03-20 00:00:00,www.taiwannews.com.tw,Authorities hunting clues ask Austin bomber to talk to them Authorities hunting clues ask Austin bomber to talk to them
"Mirotic, Portis lead way, Bulls blow out Celtics 108-85","Mirotic, Portis lead way, Bulls blow out Celtics 108-85",https://www.taiwannews.com.tw/en/news/3318397,2017-12-12 00:00:00,www.taiwannews.com.tw,"Mirotic, Portis lead way, Bulls blow out Celtics 108-85 Mirotic, Portis lead way, Bulls blow out Celtics 108-85"
The Latest: DC police to charge 12 Turkish security agents,The Latest: DC police to charge 12 Turkish security agents,http://www.taiwannews.com.tw/en/news/3188166,2017-06-15 06:39:00,www.taiwannews.com.tw,The Latest: DC police to charge 12 Turkish security agents The Latest: DC police to charge 12 Turkish security agents
'Let's Get High' anti-drug campaign gets underway in Western Taiwan,"Changhua County Government inadvertently creates ironic 'Let's Get High' slogan for anti-drug campaign.Changhua launches anti-drug campaign with slogan ""Let's Get High.""",https://www.taiwannews.com.tw/en/news/3474096,2018-07-04 17:55:00,www.taiwannews.com.tw,"'Let's Get High' anti-drug campaign gets underway in Western Taiwan Changhua County Government inadvertently creates ironic 'Let's Get High' slogan for anti-drug campaign.Changhua launches anti-drug campaign with slogan ""Let's Get High."""
UN rights chief slams council 'refusal' to address Rohingya,UN rights chief slams council 'refusal' to address Rohingya,https://www.taiwannews.com.tw/en/news/3474300,2018-07-04 22:00:00,www.taiwannews.com.tw,UN rights chief slams council 'refusal' to address Rohingya UN rights chief slams council 'refusal' to address Rohingya
Edmunds rounds up latest full-size pickups,Edmunds rounds up latest full-size pickups,https://www.taiwannews.com.tw/en/news/3474136,2018-07-04 09:00:00,www.taiwannews.com.tw,Edmunds rounds up latest full-size pickups Edmunds rounds up latest full-size pickups
Palestinian official says India's Modi to visit West Bank,Palestinian official says India's Modi to visit West Bank,https://www.taiwannews.com.tw/en/news/3353834,2018-01-29 15:40:00,www.taiwannews.com.tw,Palestinian official says India's Modi to visit West Bank Palestinian official says India's Modi to visit West Bank
US to help Cambodia preserve Khmer Rouge victims' belongings,US to help Cambodia preserve Khmer Rouge victims' belongings,https://www.taiwannews.com.tw/en/news/3317867,2017-12-11 17:24:00,www.taiwannews.com.tw,US to help Cambodia preserve Khmer Rouge victims' belongings US to help Cambodia preserve Khmer Rouge victims' belongings
The Latest: Ukraine faked death of Russian journalist,The Latest: Ukraine faked death of Russian journalist,https://www.taiwannews.com.tw/en/news/3444377,2018-05-30 22:32:00,www.taiwannews.com.tw,The Latest: Ukraine faked death of Russian journalist The Latest: Ukraine faked death of Russian journalist
Bill clears US hurdle to expand Amber Alerts in tribal lands,Bill clears US hurdle to expand Amber Alerts in tribal lands,http://www.taiwannews.com.tw/en/news/3188052,2017-06-15 01:31:00,www.taiwannews.com.tw,Bill clears US hurdle to expand Amber Alerts in tribal lands Bill clears US hurdle to expand Amber Alerts in tribal lands
